,mean_pitch,std_pitch,jitter,shimmer,hnr,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness,tempo,spectral_flux,zero_crossing_rate,dynamic_range,onset_rate,key,mode,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,label
541,647.6579,630.5258,3.676054,0.006550115,0.0795300464762829,1174.8507782153906,1958.7433078553652,23.746512554591813,9.2868695e-06,140.625,0.796667,0.0207871375703449,0.35220107,4.098694942903752,10,1,-273.94183,64.34773,184.28778,29.080643,25.467754,30.128365,33.6476,23.344225,12.507756,18.350035,15.9122,13.103882,-3.847691,17.316732,13.539572,9.898095,7.1382265,8.757832,-12.381083,13.535235,11.238562,14.752291,-2.239832,8.626654,-2.234281,7.42573,1
542,1916.5074,1091.6139,6.665737,0.009558808,0.4959788432759369,5332.818264472463,4878.207415348552,20.298366102352983,0.0025353578,140.625,1.2286136,0.0903548971036585,0.4240709,3.293754066363045,1,1,-77.704155,59.02911,73.61953,24.67019,-37.116924,17.178436,38.23971,15.810049,-14.502208,14.021039,26.858643,13.974724,-8.645789,11.133883,24.175493,12.943955,-1.7640517,10.883275,21.136866,12.024688,-1.1245359,8.696183,14.674423,9.985402,-2.9341607,7.9159303,1
543,1804.5217,1173.509,6.0585275,0.00982407,0.0151445197781037,3049.306954476095,3105.2116291490192,20.129413789594224,0.00062048616,119.68085106,1.1250681,0.0712614374187124,0.2665251,6.814024390243903,9,1,-126.941734,37.167446,151.93285,27.331861,-58.395077,16.866352,59.337906,12.704151,-1.7232299,17.505526,17.956139,12.931227,-7.1175,9.225147,9.235063,9.052834,-0.25492164,10.01123,2.8057497,8.875331,-2.0985355,8.926022,6.23586,7.9207444,1.9442836,7.4897933,1
544,1431.0265,1002.69226,6.0217175,0.007599443,0.1719022002308523,2390.0630218905635,2944.54321877065,19.38491779606308,0.00045179424,102.27272727,1.0104377,0.0481929812565074,0.34231183,3.8864213197969546,6,1,-142.89108,104.12192,161.75905,25.392305,-35.310333,24.260994,36.783028,15.854728,-4.8637147,17.117502,18.804735,8.505378,-6.2944646,10.21513,9.008945,8.721743,2.8855345,6.942745,5.736795,6.499495,0.36379752,6.400619,5.6901937,7.153847,2.634834,6.688395,1
545,984.0449,893.4529,5.3590527,0.006234127,0.0103695125895962,2230.7764615776814,3010.4113341727298,22.0727252186605,0.0010675028,92.21311475,1.085838,0.0384118502208466,0.26776174,4.545343615775088,4,1,-291.7417,90.12829,142.5596,43.829456,4.0568786,28.369923,39.40241,22.249617,-2.743762,18.540049,17.263926,16.974764,-0.90363604,13.859968,9.067112,12.17661,5.338534,11.515874,-11.056261,13.009018,3.5545251,10.571241,4.332378,12.419896,-8.09839,9.507107,1
546,1259.4762,966.9695,4.6728196,0.00660618,1.1094861105965073,3423.2279710510634,4031.376363440801,21.209135891768724,0.000969112,133.92857143,1.0218441,0.0619501846843033,0.34666538,3.2931614349775784,3,1,-155.3723,99.46417,128.12007,32.56898,-12.139746,22.17348,36.041077,17.078997,-16.306013,17.009575,19.423748,13.972906,-16.00738,15.31827,13.337567,12.170259,-8.913828,10.953511,1.232157,13.865232,-3.4472945,10.822589,5.3279023,9.136103,-3.359356,8.9399185,1
547,1764.7852,1092.704,6.2260504,0.008279649,0.2911635589581429,3762.291915089191,3602.412239599091,20.46983072325456,0.0014651332,140.625,1.2357556,0.0939453970438945,0.26889393,4.286310603562006,8,1,-160.82031,85.33818,125.404976,34.663532,-48.314034,27.257874,41.852997,18.646399,-14.924349,15.854957,20.217371,13.425194,-8.093328,10.7050905,5.150832,11.309164,-2.8995824,9.960436,4.8695755,10.313857,-2.2334113,9.632415,3.5433247,9.361291,-2.1805313,9.53399,1
548,1484.674,1106.4298,5.8138666,0.008013272,-0.603325561727606,3023.413498324186,3403.408200783275,21.13591823092713,0.00068842486,156.25,1.217267,0.0533305099369991,0.33099774,5.41173419575299,6,1,-233.86424,104.47855,114.798836,35.263756,-21.30329,27.713175,48.46616,27.212599,0.22971204,18.504496,18.969576,15.188896,5.9488025,14.009516,8.301291,9.916331,3.189634,11.299055,6.404827,8.882882,4.7345643,9.486615,7.1210203,8.433311,1.5142463,8.4284935,1
549,1536.2812,1065.6427,4.455757,0.0056185075,-0.1217751884084301,4017.514247536722,4497.314492237634,22.69233690789151,0.007132169,125.0,1.0171206,0.0725436215286815,0.39407668,3.1176786411557984,7,1,-201.65315,122.09331,98.15729,39.310627,-18.292446,23.96308,27.428316,24.042212,-5.512183,17.053617,12.986326,16.485485,-5.626046,15.390694,10.526286,14.2076645,-4.2599716,14.354643,9.719089,12.429949,-5.338043,12.969907,6.481543,10.967267,-5.9488606,10.679575,1
550,601.0878,374.46967,3.3903573,0.006872519,0.7005171286660558,577.6538277235414,930.8992718786984,20.679382314256166,9.394681e-05,25.11160714,0.5068704,0.015424248785505,0.41960973,1.185495118549512,7,1,-315.2483,71.51243,197.8909,55.881668,58.406116,22.723946,0.5680023,20.487883,7.2309213,11.979013,12.255252,7.601363,8.400907,11.553579,4.1625004,7.455466,-1.2808585,6.3681903,-4.1482387,6.890486,-3.2918797,5.464466,-1.1184552,6.3644977,1.3456005,6.5548835,1
551,1682.9735,1074.7603,6.578364,0.012145794,0.6588344710687213,4361.905124275713,4154.604468707669,20.610648368364416,0.0021445537,100.44642857,1.3985823,0.1053404471544715,0.42704538,5.977553675992193,0,1,-141.22345,65.58918,110.25463,41.114326,-27.404924,29.299349,33.38033,21.819077,-14.014972,19.368612,26.017372,18.07289,-11.195541,14.051602,6.696325,16.193367,-6.108403,12.505391,8.419247,12.249206,-8.466466,10.78044,2.262815,11.585724,-2.1758842,10.039902,1
552,795.3064,622.784,5.050824,0.013607261,0.2596869520726375,2601.175144290272,3601.127907009299,21.379097696168248,0.00041847868,114.79591837,1.2308437,0.0444601117886178,0.3591294,4.45266753415745,8,1,-177.13388,71.87973,153.64902,41.54801,17.662674,25.137028,34.45685,23.041029,-11.2986145,18.6059,32.53397,15.251357,-3.2438822,11.513802,12.566421,12.059145,-6.6309514,10.956968,4.27093,9.751303,-2.0399885,10.090741,2.5069914,9.984156,0.70621413,8.963837,1
553,1664.2529,1172.6844,5.841914,0.009652147,0.0955434322654153,3506.8658455555405,3535.3688267606444,21.60184695431085,0.0016030791,156.25,1.1991905,0.0837882061444462,0.33640498,4.934210526315789,7,1,-144.8677,92.361305,134.73413,36.817352,-36.857998,25.951538,50.70366,18.91331,-13.539066,20.839817,16.649942,17.434298,-15.772027,16.84717,12.069843,14.311046,1.9442816,12.460395,1.1890641,11.87802,-4.4966154,12.032772,2.9561203,10.299989,2.4322734,9.756407,1
554,1342.8286,995.4993,5.619336,0.007092107,-0.9284787280001294,2111.321564191099,2592.310614464774,20.18351304647325,0.00024592737,96.98275862,0.9814962,0.0421501460474402,0.35248503,3.1168646273999348,0,1,-189.939,85.92188,169.58282,30.873945,-29.729137,29.61188,34.53735,24.714846,2.5913353,20.464705,17.136711,13.6819515,-1.8857042,11.119274,1.9295447,11.54639,1.0512617,10.581336,7.307742,10.030474,3.8024397,7.6640925,-0.38895056,8.221479,2.630994,8.32497,1
555,1581.8832,1051.2842,6.009812,0.00648927,0.0490465312473493,3763.948711728698,4094.178992607493,19.884930018153327,0.0015635695,119.68085106,1.1511135,0.0821137399874222,0.23396963,5.130638185188454,2,1,-158.8952,81.586006,131.24945,32.214905,-26.538523,23.2167,33.42253,18.018402,-15.192283,15.446209,19.413673,12.138326,-13.259618,11.195886,11.878138,9.779505,-6.0918446,8.77816,11.303648,9.000625,-5.9995337,8.522906,7.561094,7.6110754,-3.2614594,7.5356445,1
556,1856.4124,1133.8853,6.20156,0.009561939,-0.2061563250628357,3559.2274666252306,3472.2830619369915,21.250860195707173,0.001011697,108.17307692,1.2809672,0.088050636621062,0.27684355,4.995126705653021,9,1,-185.9103,100.90328,114.948906,38.4141,-52.793484,25.951729,41.72631,27.472923,-4.5745473,18.332552,22.418789,15.36913,-11.297251,20.39861,10.196647,15.838166,-0.7088506,10.349138,5.0848603,14.707107,-3.7152731,12.901094,4.908525,10.33973,-2.7339697,8.912679,1
557,1466.1672,1130.4679,5.2279553,0.0110306395,-0.0763144006652742,3147.209940404293,4043.73048809163,20.69795002112983,0.0010023343,130.81395349,1.1934359,0.05460582905367,0.2943458,4.690545808966862,4,1,-166.76303,81.43159,137.44919,29.413311,-7.715793,34.99677,38.34342,18.64782,11.706003,16.490742,26.528448,10.0669365,-9.080312,11.771229,12.251687,9.954953,-3.8378577,9.547334,5.358711,10.824715,-4.125302,9.503069,10.299431,9.290485,-3.233148,8.365044,1
558,1530.7104,1112.5254,5.824498,0.011684728,0.0136820771013539,2554.2166032327223,2616.0648232155704,20.467378584179333,0.0004570393,96.98275862,1.0710834,0.062188857482137,0.26807237,5.421539961013645,0,1,-151.79991,67.65596,169.57898,27.398695,-60.7217,18.321049,55.706432,16.880589,-8.213219,17.207172,5.173173,14.842328,1.6496238,9.725698,3.2892027,10.739654,-0.41804823,8.8577795,2.3906035,7.536788,3.9679868,7.0927114,-1.453817,7.4480863,-0.84746295,6.43949,1
559,1206.1304,958.9518,5.5682435,0.0077523086,-0.0097284510636176,2746.851771142382,3477.9081720843774,21.02741272432367,0.0006809151,110.29411765,1.1496588,0.0539361272937642,0.30736613,4.903752436647173,7,1,-203.84236,77.71819,149.9106,38.854416,-9.616183,30.020853,33.35605,23.267126,-5.666549,19.713226,15.567666,15.781152,-4.393309,11.7770195,6.950292,13.117067,-4.949003,10.883251,5.661009,10.117022,-5.9707,11.026176,-0.012471778,9.096943,-5.3397336,9.113021,1
560,1340.3373,938.48883,5.5334506,0.008856382,-0.1396849435390421,2502.716912711983,3032.1569981706853,20.43316612620933,0.00030726934,170.45454545,1.0250868,0.0522698561089886,0.31439525,5.546536796536797,5,1,-125.95922,63.322582,168.99594,28.28392,-36.879696,15.762645,37.854313,19.01113,-10.62412,16.042454,23.589882,14.21979,-9.480998,11.540092,10.899478,9.833586,-1.9292351,9.959889,1.7613368,10.958802,5.044922,9.747905,3.042425,9.472587,-0.6099668,8.394148,1
561,1272.5953,1055.846,5.8750415,0.014547545,0.4081577952134965,3233.203311003007,3961.502203003151,21.68678141554826,0.0007076014,110.29411765,1.4083527,0.0516659670429604,0.42209223,5.0304878048780495,10,1,-180.4946,68.575905,124.41676,33.904613,1.4977627,32.241806,47.445763,21.582293,-8.020353,19.484255,26.71085,15.17258,-5.44215,14.414329,9.466637,15.340092,-1.0317749,12.294349,5.562647,12.307391,0.50263786,11.034323,10.381382,10.490677,-5.745044,9.579885,1
562,1397.723,1077.5295,6.0319133,0.009935722,-0.3552035827291464,3430.7301665846394,3662.732645703765,20.816016343524705,0.00054662017,127.84090909,1.2736357,0.0627456181468406,0.3296377,4.825995704802812,2,1,-165.18591,60.44318,121.86624,34.502346,-24.221571,24.143587,61.8696,20.502035,-16.865328,19.820532,31.201195,16.718092,-2.4990997,13.395232,15.182226,12.366422,6.685571,11.889844,2.9207206,10.521522,6.075509,9.666637,3.130701,9.057006,5.9241476,8.938715,1
563,1281.7795,1089.2048,5.796286,0.010299001,0.2344235086922859,2727.8411119804705,3174.320617289478,21.464153917859637,0.00073187286,117.1875,1.127894,0.0502850395319097,0.42362073,4.690545808966862,2,1,-197.13487,89.83343,138.05031,38.406597,-9.3568,30.606462,48.666313,31.026745,-1.4328836,22.751425,21.410795,13.874545,-0.6263086,11.68946,10.323143,11.198056,4.323265,12.237198,4.3192444,10.913261,-1.6774051,10.90065,5.062675,10.98951,5.475234,11.696831,1
564,1295.9921,943.29926,5.0212774,0.011112459,0.1823153877914167,4301.719622547505,4807.89686575915,20.85836061144884,0.0014247843,181.4516129,1.2580385,0.0612747114523395,0.38937795,7.105048859934854,0,1,-107.20902,59.63599,111.09105,30.775066,-15.793036,13.877263,28.444126,13.413514,-15.669497,11.814296,24.449379,14.497633,-9.867506,10.390178,19.056334,10.623709,-5.401951,7.596566,13.6364765,11.05894,-2.2641633,8.187237,12.838637,12.82115,-1.5990005,7.8873563,1
565,1383.315,1006.2613,5.52412,0.0042563924,0.6415712372910468,2107.6081850910864,2667.778985824737,20.791715587432915,0.00022665618,122.2826087,0.9369062,0.0462939385402219,0.31446937,2.577819027415144,9,1,-204.25417,92.8341,170.69482,28.642895,-28.133373,25.37496,30.349974,17.484737,4.226817,19.985025,9.879896,12.764556,-6.759835,10.808693,1.9646535,9.081964,0.40472242,7.766286,0.45063,7.347507,-1.9881297,7.566695,-1.241725,7.2970834,-3.4295638,6.7889047,1
566,954.8895,782.20013,4.8838277,0.0048831655,0.9586533269206012,2048.4458416896287,2781.146541731053,21.832389383509916,0.0009233552,89.28571429,1.014207,0.0425454074001726,0.26521358,3.026450830378802,9,1,-286.3425,81.449066,162.38698,40.869545,8.210871,32.08648,28.898993,18.034437,0.30306488,20.254913,11.1882305,14.423831,6.6673656,12.620196,3.116389,12.145846,-1.5384412,10.255695,0.20382595,9.923851,-2.5299122,9.407342,2.0718513,9.106589,-2.885505,7.9142385,1
567,1825.1477,1152.3596,6.3180437,0.007438899,-0.0643917272060766,3167.2906859947066,3310.397481401303,19.042251946590163,0.0015921274,122.2826087,1.0072751,0.0680087415911531,0.26320383,4.099960952752831,0,1,-195.24721,137.05313,127.76286,45.876213,-44.813156,24.078093,47.614906,20.241186,2.622488,14.479141,13.44194,13.016082,0.40804666,8.601869,13.837162,7.6486807,0.68724495,7.403803,5.6670566,6.909155,1.1079519,6.700142,4.0545096,7.420489,0.42176607,6.429419,1
568,1652.1516,1104.8287,6.2630477,0.007886721,-0.0455204407970137,3431.552827497919,3570.072505480557,20.13218584344416,0.0011891583,85.22727273,1.1266422,0.0812386453596947,0.24138865,5.208333333333333,7,1,-128.4879,43.026497,140.56242,31.272722,-43.228493,16.841663,46.805847,16.909039,-14.968208,14.249895,15.422758,12.984434,-11.069883,8.278713,10.138034,10.012165,-7.776875,9.818808,6.097481,8.776515,-8.707217,9.4231,5.225981,8.154288,-1.6114857,9.115266,1
569,1543.4839,1016.48236,6.345344,0.016826384,-1.4380482959383356,3199.203531814115,3681.9103436713567,20.851755917718386,0.0010126416,104.16666667,1.5077581,0.067680862550813,0.34879026,7.0449739752765135,7,1,-168.08531,69.22796,136.5792,31.552944,-31.388779,24.332329,27.206585,17.536362,0.013319836,17.522049,20.950788,11.441353,-4.0072813,11.753263,2.2365153,14.072563,-5.064897,11.6769285,5.9559712,10.716875,-2.5020347,9.43699,8.423131,9.249089,-3.2605417,8.614636,1
570,624.3286,436.2907,3.2525446,0.007203613,-7.706092709376925,1156.753178515875,1964.2113775276296,22.45310202127758,0.00033588827,78.125,0.90072554,0.0239842988795063,0.4045522,3.198099415204678,6,1,-257.36563,58.153217,191.07307,23.325846,30.544668,24.166185,30.799557,19.671728,0.77781457,19.485233,5.5127935,14.432714,-3.871448,8.777085,5.7492642,14.474678,-0.499859,9.892706,-15.440765,10.602374,-3.2788897,7.4801545,2.9323866,8.850475,-8.674338,8.513186,1
571,1244.7046,1052.7466,5.827023,0.008134756,0.2538356340448529,3234.037760307029,3657.912301670389,21.531600628019653,0.00067852566,137.19512195,1.3964111,0.0563605650170509,0.38258293,6.182992202729045,6,1,-215.96776,77.33507,121.68666,39.916225,-0.42942175,32.69336,55.99192,26.819878,-0.95483834,24.33016,29.899103,14.084948,-3.831964,16.004951,7.8505807,12.074753,0.6841166,10.317037,7.6955647,11.586402,3.7559762,10.909089,2.3952088,9.169043,2.34398,8.658103,1
572,960.25696,708.9859,5.0105395,0.0069198436,0.1208128338023216,1837.2454553731643,2712.170008065918,20.813943073823243,0.00018646251,133.92857143,1.025553,0.0334056665783466,0.2446601,3.9032775301663225,1,1,-210.96243,72.26857,181.40149,31.190756,-10.34329,24.48426,28.688349,17.742249,-3.45076,17.79269,16.488487,12.932317,-1.8010651,13.612678,2.2295702,12.970904,-5.437736,9.173225,-0.74081343,8.347271,-4.205079,8.30285,-0.20061189,9.050009,0.8857331,7.5536036,1
573,1120.2612,857.9549,6.607258,0.01222219,0.0333060079269687,2183.160804602772,2735.185438237149,19.00295139312194,0.00019104767,152.02702703,1.2026472,0.0377999555386178,0.2864219,7.532937540663631,3,1,-150.64626,42.76087,175.48373,29.246971,-47.503933,13.67299,42.61738,14.74039,-0.8360292,14.261411,14.462403,13.478984,10.476604,12.452913,12.09618,12.209603,10.00936,12.477775,8.885693,11.345861,10.072651,9.109947,5.3880105,8.619572,3.4457412,8.3372555,1
574,1517.6271,1025.8761,5.8654547,0.007442414,0.716809462751586,3392.0762432779884,3755.339169860128,20.141302097892385,0.0010459815,110.29411765,1.0805166,0.0738264646338186,0.26069784,4.201954397394137,5,1,-130.35085,72.013405,141.32053,29.247707,-37.533794,23.063818,39.156773,15.129889,-13.035851,15.481601,21.457584,11.4722,-9.609932,8.835924,8.801447,11.289266,0.45543462,9.134529,7.728989,9.600433,-4.625633,8.3195095,7.702924,9.371668,-6.5282946,7.6693344,1
575,709.8357,623.5102,5.89228,0.012456505,0.8980188353115621,2877.7419681921565,4070.247539581402,20.355415127053757,0.00038563844,119.68085106,1.3314185,0.0341417365345528,0.3065518,4.117192582953806,1,1,-219.21837,74.59034,130.12212,29.721163,24.841784,30.965574,51.975773,19.921661,-7.9639306,16.094898,27.35218,11.682695,-3.0551953,11.010948,14.523752,9.766596,0.8821537,9.913185,4.942565,10.171494,-1.9958041,8.59049,4.5171556,11.369999,3.8775,8.679851,1
576,1087.3883,869.2887,4.928348,0.00713534,1.5125141997403413,2373.383002897113,2957.323935521714,20.443727851616952,0.0004679485,96.98275862,0.99520934,0.0476187606568691,0.3953971,4.47733918128655,0,1,-169.16751,60.524685,164.91948,34.335194,-16.814503,21.562057,38.475384,23.453148,-4.211247,18.128542,22.006273,13.045636,-2.174866,10.296452,7.220262,12.662931,8.299221,9.272431,4.247792,8.794346,-1.7700468,7.328552,3.144297,7.6875997,-0.019831926,6.977447,1
577,1930.3285,985.1948,6.8677273,0.024610791,3.249963197822815,2706.9147695355223,2981.87732231467,19.096849873172104,0.0013912603,119.68085106,1.4369897,0.0575169621833387,0.48324233,6.000243664717349,2,1,-285.44434,99.29692,114.67014,55.02355,-34.26919,33.269493,1.1337411,42.914135,22.962399,19.754261,14.280684,17.850851,7.1835303,14.931901,10.325019,14.260012,11.536232,11.702435,13.09489,11.171254,8.942024,10.079486,9.341451,9.980374,8.1639,9.255015,1
578,1695.8093,1058.4231,6.042524,0.006242146,0.0136109337397,3238.122367018321,3629.087381099213,20.371284808003576,0.000934237,122.2826087,1.0642517,0.073532022326285,0.2247771,3.539082898172324,7,1,-124.12388,41.272312,144.29803,27.802706,-45.922485,17.930445,36.008114,15.9361105,1.8584049,19.24564,23.245525,12.076483,-6.6334453,9.222189,13.807053,9.610419,-6.3605976,8.658925,10.124256,8.566463,-5.073501,8.665924,6.6545706,8.402178,-8.7358885,7.458522,1
579,603.22473,482.7359,5.350087,0.010684188,0.2227633299273951,1192.0511901363602,1986.7409595155373,20.98308319949304,0.00034947347,165.44117647,0.9488933,0.0206665554461675,0.4981557,4.416423001949318,9,1,-242.8371,67.456665,181.80139,29.005571,28.410051,32.30557,38.90958,24.074347,2.0637727,22.449196,6.9561357,15.321655,8.164109,11.622053,6.3138804,11.918984,1.0138166,9.5769205,-7.382859,10.135785,-1.7336769,9.100571,-5.2184477,9.037589,-3.0170941,8.47676,1
580,668.113,530.1814,4.635013,0.01103422,0.0656826055234432,1357.5198441689936,2314.9400997176194,21.825278774634032,0.00034148752,96.98275862,1.0287678,0.0210371670997076,0.39671975,5.116959064327485,8,1,-208.38594,44.163067,193.4366,22.149633,-1.2887657,19.593596,35.240513,21.989113,10.996571,17.42975,20.985176,13.226445,2.0470567,15.121547,9.945282,8.842257,0.40924686,9.1522255,-2.1552954,8.038007,4.9438643,8.936032,-4.3114834,7.4340796,2.8098245,7.2578692,1
581,1141.9369,906.5436,5.418659,0.0075694756,-0.0042788898604519,2322.63262705919,3020.3418939323437,20.78399684617513,0.0005303815,98.68421053,0.9423828,0.0437962431999025,0.3122883,6.061159844054581,0,1,-148.41702,49.328457,177.09616,35.57908,-26.40552,14.376331,37.193027,17.172045,-1.9324151,22.74,16.677925,15.617381,-12.8935585,15.662303,10.302951,10.6104145,5.265442,7.3957186,3.2621903,10.71713,1.1033609,7.9176865,7.635587,8.528388,-4.180146,7.0732694,1
582,1384.3944,1134.24,4.742424,0.011224565,0.5376275336801253,3603.684916882564,4000.5143196341583,20.686801095782,0.0007682661,112.5,1.1358413,0.0620382738766177,0.36804312,5.260898514157555,5,1,-169.50696,65.63334,106.78194,33.729992,-21.519506,22.779299,57.852707,19.249466,4.9613447,13.7343445,26.46141,13.211816,6.060249,8.726075,13.419426,9.149639,1.8997804,8.721084,7.253531,8.341939,-2.9309952,7.334711,8.728104,8.82705,-3.5411074,7.0395813,1
583,1668.0717,1064.4181,6.4096622,0.006439794,-0.0104444836180884,3591.058903094276,3626.543891142816,20.49800522374132,0.0010753117,106.13207547,1.2265613,0.08287040312822,0.27463683,4.606654734786853,2,1,-199.30365,72.33629,126.5067,31.805634,-41.058247,32.30447,36.91805,21.073658,-11.660833,15.686504,18.423172,14.832722,-2.5720327,11.398925,7.6950145,12.589132,-3.9276032,10.743455,6.244804,10.357328,-1.0273832,8.968899,-0.90437144,9.144037,3.492331,8.927116,1
584,1022.2719,759.4082,3.6731923,0.0044761593,-0.2481718948202738,1589.6709993604936,2365.010819600051,22.274501890269743,0.00090052537,106.13207547,0.82204527,0.0426498084205978,0.325041,2.013177159590044,10,1,-274.6091,64.554146,198.4111,48.367798,2.5882237,32.216457,-0.92224544,16.488152,6.305788,13.40657,4.895539,9.376549,3.819785,11.1716,1.2370285,10.441206,0.3465599,10.385361,4.101001,9.044723,3.1006193,9.959971,3.0116444,7.9758143,0.018933795,10.578316,1
585,719.2109,407.54633,3.0264063,0.005908041,0.3115583813995581,865.1151638439105,1044.4828646158458,23.06546245989298,0.00018296142,193.96551724,0.6244942,0.027429086098805,0.3634979,4.801829268292684,4,1,-350.49155,59.099876,179.1034,43.597767,39.558662,21.860687,-18.606142,19.674856,-12.020604,11.311412,-9.33634,8.682286,-15.280577,7.9271646,-14.534886,8.070428,-11.518521,9.822848,-10.325142,10.566514,-8.306179,11.25363,-5.1089106,12.010934,-2.3033679,12.377809,1
586,960.2063,775.42456,4.845298,0.00851335,0.6391557709817914,2511.7885206045494,3169.385175255084,21.390580491241742,6.940188e-05,125.0,1.0133501,0.047707772857259,0.30567938,4.798308392973325,4,1,-171.07281,44.778027,166.47426,33.298996,-16.858479,22.405706,52.48313,22.11549,-13.33524,21.616783,35.388176,16.156797,-12.391338,13.316907,11.907695,11.7393055,0.77079654,8.686379,2.9298613,8.012131,2.6622736,7.521418,-2.216441,7.5392127,9.934322,7.4690166,1
587,1426.8724,1029.3882,5.3178263,0.008560442,0.527130181036358,3861.928860142252,3970.558208345055,20.989703828631978,0.004775202,137.19512195,1.1601062,0.0819620320426604,0.43254483,5.001636527289092,7,1,-150.03603,114.002625,115.31813,37.72194,-17.529917,28.097746,34.34253,24.242773,-19.324244,18.148586,20.665705,19.412928,-8.823728,12.362067,10.539233,15.387644,-2.8370645,11.737029,8.077015,12.426354,-0.51329917,9.576018,8.612335,10.7431,-2.4521093,8.259435,1
588,567.58484,323.84973,3.3623674,0.0034508046,-0.0271247851996653,1060.11340797088,2301.79442373267,21.52958711027583,0.00019181089,114.79591837,0.47669902,0.0234220204285888,0.3174944,3.3993902439024395,6,1,-386.46753,57.637295,171.69452,40.45655,68.53331,22.96108,10.716611,22.487774,-2.4728944,12.563994,-4.746667,9.474968,-6.470865,8.436343,-8.112098,6.860959,-8.481309,8.086412,-6.131368,10.340031,-3.8924894,10.506701,-2.674212,9.966448,-3.1201394,9.86883,1
589,1250.2133,914.7098,5.1235957,0.008472573,-0.0060790754404739,2959.4175242796277,3228.9298244767874,21.095366968001837,0.00028453543,133.92857143,1.1262689,0.0624799695791958,0.23458837,5.723909150113969,4,1,-143.88512,36.268284,154.07474,26.530003,-40.819317,12.537058,54.84529,16.946688,-21.871433,14.341923,21.175247,8.682314,-4.281358,7.4785357,3.4516923,7.4834557,0.80714417,8.239693,1.4705988,6.8167405,-0.064224064,7.596326,0.98168314,8.119809,0.042494975,8.600353,1
590,1790.2522,1154.699,5.966328,0.009561125,0.4072879492213151,3217.248753784545,3395.280940487773,20.051699250496043,0.0007498899,122.2826087,1.0248932,0.0710735463523059,0.26341668,5.360623781676413,2,1,-102.3892,33.244633,141.78648,25.723791,-52.49785,15.066355,54.01427,11.690572,-3.798207,13.868914,18.10203,12.0741825,-6.1803064,7.917936,14.604904,8.04184,0.68039423,7.362499,11.84236,7.173407,0.25276786,7.569719,8.81699,7.902923,-2.3123767,6.8161798,1
591,1339.3906,977.8133,6.116069,0.011849164,-0.1073850146895779,2907.8281614073203,3440.147672667708,19.71892540137388,0.00074799696,125.0,1.322053,0.0544646889716628,0.2968654,6.761695906432748,0,1,-132.32141,54.889442,148.858,33.087513,-29.808134,15.520501,40.95892,17.533613,-10.057475,17.14954,22.07962,12.890409,-0.61310506,10.941082,10.744377,9.779866,3.8576267,10.914232,7.977495,9.5027,5.254236,9.467154,9.449453,7.402476,-0.3657745,7.451159,1
592,692.25946,516.08936,3.51094,0.0035821232,1.161054284717432,773.5535065823836,1397.2537662903376,21.978692159746984,0.0001575169,70.3125,0.64942884,0.0173960158749796,0.42611453,12.599658314350798,1,1,-316.73566,65.39443,182.27905,38.76512,37.84813,25.742638,4.641443,13.074126,17.234583,10.592698,10.193235,8.822306,1.8305854,6.282791,2.8938174,8.91574,0.4750108,8.431546,-4.6256127,6.7717237,-2.206367,8.064821,-0.6510198,10.272829,-5.4095383,6.221095,1
593,1705.1792,1089.4585,6.1954956,0.008346587,0.1534682593197172,2165.312981903561,2463.06481874198,19.49077945540812,0.0011072952,152.02702703,1.029991,0.0469356971293689,0.27170104,4.302220050265289,10,1,-157.40042,36.46691,179.89464,23.052353,-61.015392,13.46983,44.81468,14.816325,24.495184,17.06783,16.177692,12.646738,-3.7361534,11.691228,9.514208,10.029691,7.8518696,9.413105,4.9113536,7.477778,2.7847095,8.015408,-4.1193666,6.470719,-0.91081583,6.7562103,1
594,712.0919,553.5238,4.0067463,0.0077058813,0.2785692832956915,1325.0145830190058,2214.31410535757,22.355767957037784,1.7483562e-05,78.125,0.84992,0.0197038554369918,0.37423313,3.659726740403384,10,1,-223.3663,57.853874,193.39249,23.972355,16.260082,35.772606,32.198437,23.596548,-12.382974,15.649638,9.395139,10.062851,2.6516926,10.841286,6.22816,11.162232,4.5991187,10.514403,-14.283052,8.034053,9.858902,13.412372,6.8486,11.489008,-6.9825788,6.6915283,1
595,934.76044,600.28973,4.495923,0.006840682,0.1828458498639138,1050.3254979713672,1365.8288357676518,22.43406510872392,7.19669e-06,87.890625,0.8583899,0.0369064405487804,0.24892649,8.020901106050749,6,1,-288.4349,23.047709,239.13548,16.272207,19.96217,23.290434,-37.93889,17.819714,-9.973238,13.677783,-9.518562,15.850758,-15.214925,13.747594,-10.656049,13.078378,-8.573644,13.162737,-4.8176365,13.516556,-0.6007259,12.1544895,-0.037044737,10.977067,-0.32330677,9.620221,1
