mean_pitch,std_pitch,jitter,shimmer,hnr,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness,tempo,spectral_flux,zero_crossing_rate,dynamic_range,onset_rate,key,mode,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,label
600.7708740234375,350.1992492675781,2.927321434020996,0.0033227059,0.072992586,647.846946449782,866.5214753752037,23.361407094255792,0.0054959864,[63.80208333],0.5195195,0.021577313137997718,0.34493423,2.0716308455198544,4,1,-373.86627,59.80101,172.59721,44.036514,55.71592,21.453365,1.216624,17.667263,-5.0595236,12.266245,-3.9760692,11.711839,-9.597926,9.506221,-12.366232,8.312939,-9.249807,8.971988,-7.698573,9.693554,-7.875072,9.708781,-9.1990595,10.17787,-8.244522,10.760078,0
907.0943603515625,707.4603881835938,2.98598051071167,0.0012288169,-0.00094665936,1242.5865637322447,1856.4972409576128,25.05744335944843,0.011309936,[120.18531977],0.6567273,0.0336578744870041,0.18105964,2.1115838599699095,6,1,-379.19278,73.62225,159.71597,46.848125,13.775685,19.628347,4.873407,12.264611,2.4791667,11.123842,9.668295,9.966903,-10.330674,8.322085,-15.347493,9.38189,-4.186486,9.053509,-2.8764255,9.531526,3.7180429,8.250697,-3.3926876,9.655499,-8.26132,11.30481,0
1369.3035888671875,1180.7669677734375,5.373071193695068,0.0064859577,0.226533,2560.3738779825703,2949.427777025033,20.49592784309584,0.0028443818,[135.99917763],1.3512739,0.056154552522617834,0.15834777,4.6589576001340705,2,1,-303.84457,101.10211,121.47877,50.3294,1.6251466,41.178055,51.068996,31.702003,3.2225113,24.887678,22.266151,17.209795,4.81437,14.840337,12.575332,12.44965,3.9436195,11.169401,2.098758,11.464111,2.300427,9.064843,3.1273124,7.9699416,-0.81896186,8.302861,0
1365.70556640625,1047.2369384765625,4.753111362457275,0.01637588,0.32529467,2838.2215505949584,3502.662388563448,20.681560329814204,0.0025343143,[95.703125],1.0359638,0.05982025104207896,0.56312984,3.7956616500088614,8,1,-95.249176,87.138596,137.72177,31.739656,-21.888746,20.705027,29.70913,19.46993,8.955192,14.23585,16.49109,10.54826,-7.3376064,10.837627,13.013422,9.22777,-0.469413,8.858856,4.5990534,9.549273,-1.1016122,8.760546,7.3538074,8.807071,-5.184314,8.182779,0
1219.7281494140625,953.8028564453125,3.6706230640411377,0.016517889,0.3118728,1710.9420318312802,2080.544354671135,21.97784797882207,0.0012927649,[60.09265988],0.9661376,0.039359503981102925,0.5992712,1.9301143507322278,7,1,-166.39018,81.389626,179.18092,43.631245,-25.878307,25.449497,15.025122,32.893085,25.308798,19.44361,9.210747,15.803078,-0.01757142,15.110858,13.144793,13.165509,3.9124115,11.447532,1.8233954,13.949793,5.9262114,12.793683,8.439196,8.160323,3.3570542,9.152252,0
889.9761352539062,647.6895751953125,3.4060661792755127,0.00688979,-0.24003896,2622.4365250598444,3728.982600309052,22.249377099227434,0.0015949191,[120.18531977],1.0198249,0.046484868039655985,0.29378778,3.565044912651498,6,1,-175.90639,65.107506,146.96951,33.1851,8.132611,18.022577,21.146568,11.1347685,-8.346599,11.96486,17.975212,9.984723,-5.407394,8.473865,13.860891,8.720575,-2.3691616,8.941998,7.265238,9.357188,0.66435665,8.386643,6.404426,9.070462,0.8809142,9.018803,0
971.0738525390625,835.4783325195312,3.830925703048706,0.0031288788,3.1556098,1231.7894530046408,1857.4989883115186,20.637066194103156,0.004269085,[112.34714674],0.75022507,0.029871898571881755,0.23532005,0.33196515439932317,4,1,-289.28397,78.62217,185.52815,37.377666,-7.114385,26.13914,26.82434,17.619625,14.03628,13.327311,12.357629,8.612362,5.473027,7.6850224,6.3449793,7.0468106,5.3817024,6.7633853,1.2848488,7.3640065,2.9186316,6.893321,2.1785293,6.42377,0.2617631,7.3346786,0
1006.3823852539062,937.138671875,4.529991149902344,0.0066677337,3.681475,1843.673607788755,2622.139761813008,20.748971993712253,0.0007157084,[161.49902344],1.4418244,0.03414487985783602,0.22082806,7.1015625,1,1,-295.77838,73.881035,150.52115,45.34138,-0.75616723,26.274265,47.184574,25.209925,11.445873,17.31212,15.225288,11.907966,11.080806,11.259685,10.021737,9.096284,6.099016,8.271148,5.781574,7.4427195,3.4223824,7.30496,2.987698,8.169977,-2.1892734,8.084578,0
661.3726806640625,501.7560729980469,2.744009494781494,0.0045966455,0.11520903,1042.751776698968,1963.9100943703138,24.19243501724901,0.00039100877,[156.60511364],0.60060143,0.02314379244755846,0.3902685,1.9253554502369667,7,1,-346.7454,75.93722,160.97606,45.578945,37.601997,30.751728,8.567191,18.397038,7.02247,10.490412,4.6595407,9.579181,1.1790026,9.542138,-1.8254201,7.7775555,-5.5588937,7.566532,-6.834836,7.511429,-5.110815,8.131119,-4.5915093,8.319277,-3.9850025,8.297514,0
902.4113159179688,716.134765625,3.680180311203003,0.007049447,1.3178933,1466.7892751460306,2115.3451360692775,23.429780048588707,0.000986438,[139.67483108],1.0789014,0.041810310292908284,0.24735145,3.9666651675490674,0,1,-282.68484,86.129745,192.69704,43.546803,10.525632,31.51867,14.394519,17.456146,6.479651,17.624136,8.938945,13.5341015,2.5250878,15.380235,-3.5192902,10.329121,-6.868221,9.98177,-3.474947,11.407106,-2.065831,12.145605,-1.2386932,11.273462,-4.7363234,11.02102,0
984.0303955078125,726.126953125,4.325209140777588,0.010839209,0.65360904,1522.4059300699414,2313.829075540166,20.58044668602495,0.00025935966,[60.09265988],0.96496725,0.029851772269593613,0.53265667,2.3503068900342052,6,1,-159.27934,65.85183,184.2931,23.373344,-22.126593,17.329721,24.507936,15.1173315,12.181387,15.069739,8.294493,9.435735,2.3540392,7.7125454,11.846814,8.047335,10.12097,7.433334,6.440855,5.996794,4.016885,5.7927885,5.8816795,6.452537,-1.7120993,6.0711355,0
1405.2291259765625,1123.74658203125,4.524567604064941,0.017928084,204.66766,2209.6864915390697,2495.5737378659296,22.835099792567934,0.008818097,[139.67483108],1.2470952,0.05554033205835415,0.6161636,2.5341392676117422,3,1,-262.59567,125.934784,122.03769,56.53878,19.867485,38.56097,31.78493,24.996784,9.885654,18.490011,12.513403,15.706412,5.0023394,13.047458,11.387023,11.896921,0.5468666,11.628613,2.0317254,13.250352,3.4880464,12.688709,3.270706,13.581564,3.1817424,17.64064,0
1291.791015625,944.1304321289062,3.7307512760162354,0.005292099,0.5942278,3490.8024008494913,3587.1851696173107,23.79983375535969,0.008140069,[120.18531977],1.0021256,0.09788344192593453,0.4445726,3.289994777786067,4,1,-187.29323,115.947876,120.14376,58.37481,-13.754218,34.317654,27.611307,17.523674,-18.618952,16.858717,15.558675,16.143156,-6.720213,12.646607,5.745464,13.619603,-3.284897,10.952205,-2.128381,11.005514,-4.505074,11.48969,0.71528745,12.62444,-1.2338055,11.04822,0
1035.9315185546875,818.6207275390625,2.7880964279174805,0.007302946,0.1349069,1358.2342163040648,1847.1653716434284,25.388323239056767,0.009197644,[114.84375],0.7199128,0.03733718555497925,0.41476172,1.2151757409622013,0,1,-234.28456,72.6483,175.29527,35.18361,-19.16874,24.655745,19.564007,17.938936,8.392753,12.761445,3.1978405,10.323497,2.8683393,10.434493,0.42352122,10.065731,-3.8861067,10.250224,-3.15465,10.049961,-0.708928,10.581682,-10.136849,10.4189825,-12.340643,9.923395,0
982.9083862304688,729.581787109375,3.959519624710083,0.005116901,0.10437812,1181.3235948882132,1603.2884254702774,20.67933223538663,0.009180194,[215.33203125],0.7612741,0.03337567574341415,0.29890054,1.8971751025728034,11,1,-238.96106,80.89135,213.30908,39.361862,-13.684799,27.683968,8.671505,15.972384,7.678984,10.910816,8.209155,7.47086,1.2323201,7.12411,-2.6945713,6.9230437,0.22813143,6.5783043,-2.6275914,7.6393824,-2.2186296,6.229559,-1.7228395,5.8194966,-0.08257348,6.421686,0
544.9750366210938,322.4880065917969,2.7649781703948975,0.002721156,-0.14351861,888.5227604867837,1211.8343803620999,23.00902569694516,0.0008610871,[114.84375],0.39170477,0.03362817111568145,0.35727775,1.7605994861045975,4,1,-398.001,55.607388,153.58603,53.560875,76.22792,22.502226,17.746511,21.404205,-2.4374936,13.966392,-2.391547,12.088177,0.816379,10.848555,2.6392195,10.910545,1.7058575,10.055235,-1.6033516,9.356458,-3.749089,9.456871,-2.83424,9.429038,-1.0296588,9.3582,0
967.8847045898438,786.4879760742188,2.853698492050171,0.0024671343,1.5133722,1051.7186330638845,1538.1237599413287,22.804019011418955,0.004513484,[103.359375],0.62873787,0.02998315189626917,0.2611218,2.6175842581539333,5,1,-334.3341,99.012764,189.53247,38.103313,14.520404,39.137726,8.733033,18.62421,8.675289,18.293123,5.8157897,11.295112,-5.2825646,8.598011,-3.3675978,7.7951283,-3.2093792,8.054958,-3.7352567,7.3469367,-3.8438318,7.116679,-2.4392226,6.7063127,-3.647581,6.585787,0
807.3549194335938,521.68212890625,1.9053584337234497,0.003713067,-0.0877553,1022.3628752174145,1171.3119351772473,25.24410869636292,0.0002737781,[123.046875],0.564049,0.03531584775772142,0.20324238,3.4357760191263993,4,1,-368.1936,59.88134,216.25159,46.47941,22.550978,19.14576,-32.056335,16.282932,-1.2392995,12.176975,2.7148907,10.477999,-12.661288,13.017927,-17.130186,11.473295,-15.1966305,9.634628,-11.164535,7.7736015,-6.2236996,8.0699,-5.9971323,7.72938,-9.896362,11.45859,0
1413.5684814453125,1092.6539306640625,5.096158981323242,0.016737903,0.8013929,2755.364537734181,3409.505919147525,20.982588875875397,0.0021940547,[129.19921875],1.9388279,0.048725556193505604,0.43246642,7.143720829000507,11,1,-224.82887,114.95004,123.84906,40.14643,6.7854877,43.682648,27.504845,21.0997,-5.7249684,18.320547,8.711047,24.753056,-7.129551,14.912112,12.324409,16.619541,-0.057275996,12.663123,10.440741,15.307464,-2.7723649,10.050638,3.4207098,13.345615,-5.3133154,8.787493,0
1146.8216552734375,866.5859985351562,5.65119743347168,0.005213216,0.06259936,2672.476562307018,3655.5666020457274,18.565751133958543,0.0029951006,[107.66601562],1.1040237,0.04635914332023866,0.21193458,4.173027026702665,4,1,-225.65244,106.233315,140.58968,36.749912,-11.782749,18.192797,27.826996,11.05889,1.8928336,10.378671,13.788756,7.8829217,-2.9758563,7.199673,11.621483,7.0313363,0.25313294,6.7768054,8.424205,5.6737566,-0.5411777,5.3432484,6.25981,5.0699825,1.4801668,5.4824433,0
1216.118896484375,999.7936401367188,3.783629894256592,0.009989427,0.5740729,1551.955236385683,2105.358890733794,22.64387031009868,0.012544878,[156.60511364],1.0406849,0.04089149991411886,0.39202017,4.586734269356817,4,1,-265.86115,108.519646,170.18039,59.55162,12.407524,39.546455,24.723656,22.530075,18.092422,19.84352,19.916048,16.6399,-4.67812,14.475077,1.4423171,12.421707,-7.1017475,9.587932,-0.94489586,9.205366,4.7557883,7.395614,10.178222,10.56211,8.844765,11.015339,0
721.4107055664062,478.28424072265625,2.7973685264587402,0.0013131452,0.025747253,770.2610823407133,949.0217436025355,23.024315225250277,0.03282033,[135.99917763],0.5036995,0.025680218784838352,0.19981173,1.3874172185430464,7,1,-407.1914,54.31701,166.99007,42.824406,33.50783,17.537088,-12.145858,18.479963,0.7293466,11.250944,4.230911,9.771942,-4.7846656,10.255999,-7.1178493,9.3484125,-4.8904014,9.203007,-4.966955,9.936997,-4.403195,10.34925,-2.8657072,10.585541,-3.9218762,10.053033,0
662.0582885742188,399.901611328125,2.5784499645233154,0.0043431227,-0.07071778,697.6431236197383,927.9239958625445,23.03208323686655,0.00029054892,[60.09265988],0.44727013,0.022825889376948908,0.28942227,1.5495867768595042,0,1,-339.7949,44.708202,218.67928,32.867672,44.81957,17.996565,-20.496788,12.428085,1.6126391,11.294959,7.535272,8.511449,-10.476272,7.9298844,-15.65284,6.881119,-11.195582,6.320904,-11.209587,6.9708023,-11.690698,6.7887554,-9.296593,6.3761983,-7.857476,6.3290696,0
893.40673828125,841.5233764648438,3.7041432857513428,0.01408175,-0.016798157,1925.6847418324735,2866.959934754697,22.5505802121869,0.0016494576,[117.45383523],1.2258996,0.03301844198571177,0.51038504,4.539822618417863,6,1,-215.98344,92.20082,152.76178,47.341915,23.42497,29.257128,36.130768,24.158297,17.56064,19.597263,13.962044,12.475442,-6.3757157,11.878274,4.065811,9.053898,-1.0767742,10.106105,2.9405289,9.804083,-1.9744573,10.129911,3.946889,9.499911,2.7601006,11.209913,0
1159.0546875,977.6491088867188,4.214400768280029,0.004352206,0.017972909,2552.2710375181655,3308.8104444649957,22.41236547296172,0.004035278,[135.99917763],1.0363009,0.04570019514411748,0.2145552,3.376237623762376,11,1,-236.23074,87.93795,138.68684,34.957394,-16.804699,20.810965,32.229237,18.178457,0.76691407,15.079376,9.700793,11.620403,5.6205955,10.572368,14.019255,10.600998,4.3894653,12.173744,1.7859511,8.700064,-4.1876774,7.511734,-3.42497,8.497743,-3.988133,7.317062,0
749.1680908203125,593.89697265625,3.218946695327759,0.003552399,25.46427,958.1513403960864,1754.350319430873,22.22424587918479,0.0013011306,[103.359375],0.70507795,0.021543641878702207,0.222723,3.896226422040079,9,1,-322.34723,54.141743,192.22437,28.781477,30.159101,20.74041,10.884839,14.070147,9.549466,10.744433,17.144745,8.846812,1.2435733,9.6636305,6.241541,9.607947,3.3855135,7.424902,1.9098206,7.273998,3.844069,7.572845,-2.8533692,8.448503,0.5508053,10.76058,0
955.31103515625,731.4904174804688,3.6309571266174316,0.0064607738,0.09451155,1198.1808821439645,1705.2930386292444,21.496151322135123,0.000121870406,[129.19921875],0.6807127,0.03132888360188573,0.4450623,2.1636363636363636,2,1,-223.25508,110.83578,192.88379,42.470253,-1.2729169,33.10543,4.1169596,24.985474,4.608559,11.183956,0.5808107,8.718099,-6.6896625,9.531576,-3.6978495,10.168866,-3.9461663,7.111338,-2.9669366,7.944774,-4.015674,6.7670016,-4.0980644,7.6899805,-6.206629,6.978068,0
1141.44677734375,935.3767700195312,4.1675543785095215,0.017002825,0.0051537226,3141.3394175046724,3982.106239011267,22.029278060557044,0.002829339,[120.18531977],1.437782,0.05024958896454597,0.4093967,5.039281120219801,0,1,-179.6457,103.49697,119.77114,40.51713,5.340193,24.782518,26.232752,17.979818,-3.3358777,15.530762,12.615164,14.191675,-8.845226,11.190063,6.0118937,12.190058,-4.391926,9.416735,8.2858305,11.375492,-3.6392457,10.17356,-1.6593246,9.990861,-5.78785,8.676274,0
664.57763671875,430.1138916015625,2.4808526039123535,0.0032761006,0.367413,642.7344339287215,856.5673481902519,22.84124170851615,4.5393836e-06,[79.50721154],0.45142764,0.022264076696318684,0.29762977,2.1513652179483067,0,1,-370.75775,55.92834,188.03488,40.47766,54.46189,23.69562,-8.123293,16.561947,-2.8533678,11.869011,7.6492977,10.027667,3.4499357,9.900313,-3.7306843,9.343696,-7.0762267,8.426971,-8.023463,8.278551,-7.009272,8.518206,-4.362769,9.162435,-1.796124,8.510835,0
923.564453125,749.7155151367188,3.783522129058838,0.01678991,0.1342541,2291.821230569148,3168.729758392524,21.40900066771644,0.0020518529,[178.20581897],1.0225801,0.03984279673330734,0.77657443,4.611940298507463,6,1,-123.91467,76.597374,151.39568,39.48334,1.9857872,21.654459,30.963308,16.147459,6.6456847,13.239132,19.541124,12.922295,-6.521588,9.868875,4.385115,9.600756,-3.73194,8.052436,-3.2925322,9.011939,-2.9020593,7.750968,4.3919363,8.479281,0.2811099,6.208183,0
1036.8814697265625,1027.925537109375,2.435722827911377,0.008276706,-1.0311128,1734.6632444704146,2458.431143414691,26.10961780909099,0.0011352944,[114.84375],1.0000908,0.04282417467120947,0.28976732,3.0529756135722574,7,1,-355.71265,93.52574,132.5646,44.440464,46.74728,30.144466,42.21285,30.212654,13.409682,22.174965,12.021579,18.07514,-0.8779019,20.122093,11.225412,15.560709,7.3824053,13.635045,-3.1326501,13.465871,-6.694941,13.43959,5.497927,19.348415,10.9766445,19.643295,0
547.40380859375,495.0108947753906,3.1266982555389404,0.012878952,0.2721325,1659.197170935511,2386.846320788046,23.48340468162007,0.0014555102,[69.83741554],0.87398195,0.028617448217696136,0.4956497,2.606060606060606,0,1,-237.08493,102.03534,153.50291,52.190464,41.368336,40.14785,48.276993,24.118055,10.225127,23.009417,27.84137,16.586983,9.218755,13.676545,2.5694926,12.72536,-5.295927,11.930712,-3.6016064,12.963687,-1.8880695,9.817269,1.3931268,10.185966,0.2317078,8.805465,0
905.4522705078125,620.2669067382812,4.071045398712158,0.0010731971,0.308347,1210.73150908218,1934.227209980948,19.970820089128587,5.726313e-05,[63.02400915],0.86457676,0.0318655201927457,0.038258284,1.3909476143973214,10,1,-414.038,17.99135,221.68628,9.586991,-21.607735,14.64584,-9.079541,8.945646,5.8231997,6.935324,-20.991035,7.1458726,-6.2394176,7.786845,-20.817564,5.705088,-14.7495985,7.859012,-7.47258,7.039456,-16.666533,7.0221086,-10.076601,7.769747,-7.9005475,7.067071,0
1234.997314453125,910.0636596679688,5.211982727050781,0.022637567,-2.171688,2971.219943452144,3842.5273299979785,19.351503532218384,0.0031273267,[120.18531977],1.4315007,0.03944505827596996,0.6271765,5.9522306656350885,3,1,-115.95193,79.890114,116.86702,38.825886,-12.936917,20.198586,33.40257,14.408311,3.2497158,12.553008,28.043995,9.660959,12.832547,10.504143,22.70398,7.804377,3.4959414,7.5164747,10.741845,6.409197,2.1603217,6.4447107,11.247147,5.710298,9.24981,5.7999916,0
717.9549560546875,907.0693359375,5.019703388214111,0.0035806934,-0.4718794,1212.9508316629776,1875.9177092308205,21.823507978420672,0.002321512,[166.70866935],0.72955275,0.030442235639548055,0.2819953,10.470940187957948,10,1,-400.97842,52.598442,141.46425,45.041065,31.799212,19.298893,30.189465,13.449508,42.358093,15.485373,8.087273,10.454586,2.9534488,8.493337,30.191004,12.193507,26.484146,10.644712,2.0676425,7.7859163,-3.6570356,7.4051642,5.9596796,7.4783483,9.677478,9.042053,0
690.973876953125,510.84747314453125,2.564138412475586,0.0058242916,-0.030659426,816.0610985090495,836.4486563090313,23.838896255866594,0.011512115,[99.38401442],0.49356467,0.03113507914181128,0.36824498,2.138880802342037,11,1,-324.38745,52.166275,213.5885,45.158184,50.654255,20.588127,-16.222986,11.773404,-1.3274004,10.580438,6.5707335,10.346816,-4.6747584,8.297665,-8.662656,7.534599,-5.567367,9.367906,-5.775505,9.56039,-7.97051,9.6197405,-7.6674347,7.9557233,-5.775781,9.523778,0
1610.856689453125,936.0848388671875,4.65202522277832,0.005308007,-0.15110604,2751.967004818968,2723.531386077507,24.22694262535376,0.0009923694,[114.84375],0.7693959,0.0901924331888902,0.2777217,2.12786883124446,10,1,-251.25092,124.69979,121.3787,73.28636,-55.08746,19.835869,9.607442,19.76468,5.700478,13.561076,11.894175,13.20012,-10.87793,12.829966,-5.167877,18.107456,-20.321405,19.36163,-1.4420521,22.955372,-8.325862,13.847045,-11.1350155,10.68593,-10.107428,8.201438,0
1461.834716796875,1147.8905029296875,4.372406959533691,0.010729911,-0.19992532,2997.997399877763,3704.5363025050156,20.141073810076726,0.017094469,[139.67483108],1.2251173,0.05568027424579101,0.4757059,4.715277777777778,0,1,-150.63286,123.53028,134.95879,59.994522,-0.9489375,24.50528,30.50564,20.545855,9.274393,14.851315,20.317068,14.509509,2.7384162,9.994402,10.882497,10.083335,-1.1017156,8.006294,8.514879,9.077859,-2.678601,8.636312,4.7880073,7.5791783,-3.3675432,7.9439707,0
620.8931884765625,576.9423217773438,4.35936164855957,0.002509891,417.42584,516.1390485304898,761.815830236588,20.891083808375313,0.0026507124,[135.99917763],0.79368484,0.010145156894440626,0.21401145,3.256578947368421,8,1,-392.39706,59.72373,229.35294,50.302135,56.093132,26.964085,-20.878965,16.96387,-11.034595,11.8271475,2.9042115,11.714463,2.179856,10.487883,-2.106207,6.9976726,-6.28929,7.7831078,-9.693862,8.90085,-9.967898,6.876872,-8.336034,5.519927,-4.9489636,5.2829404,0
1023.5821533203125,807.938720703125,3.9964096546173096,0.005860944,3.160604,2075.99916353462,2811.066918952337,23.294249537844728,0.0017498786,[120.18531977],0.84748095,0.05654186201065925,0.41910738,2.2261904761904763,1,1,-228.80688,77.703804,158.70741,50.089756,-1.7012507,24.994186,18.337217,18.128918,-5.167775,16.055252,5.2992506,14.776379,-7.291842,11.221998,2.471029,11.243216,-4.704423,9.078929,-4.368629,9.993806,-8.671351,9.67249,-4.0034513,8.621318,-1.8885838,7.990727,0
946.4334716796875,733.7190551757812,3.1304845809936523,0.005531866,0.7662699,1292.5077064506108,2240.970210887911,23.268306147033986,0.036912985,[152.02702703],0.6939239,0.026295312877666323,0.42287192,1.3312956327248047,9,1,-294.74326,85.38245,169.08289,46.989902,9.788029,36.338917,9.356929,26.36875,11.625002,13.296788,24.268162,15.69994,15.729703,12.836769,-7.9091153,13.148916,1.4497442,12.362781,5.1170354,10.4941845,2.0007348,12.688458,1.6766914,10.783245,-1.1543494,10.072417,0
1368.3843994140625,1001.2681884765625,4.116231918334961,0.010728463,0.27138337,2041.3050122233133,2368.7301950883607,23.0263013727625,0.0004445366,[139.67483108],0.892662,0.04936585046140939,0.38977095,2.6777259186720674,6,1,-160.35103,84.118744,169.43613,37.347347,-36.42199,33.120754,40.947575,23.14564,9.85401,23.798925,24.939665,18.356092,-10.037602,11.665769,-0.2856093,11.214196,9.941977,8.778198,1.1776247,8.69718,-0.84895176,8.043243,-4.2982016,6.9290457,3.7941494,7.4047527,0
1143.513671875,835.3474731445312,5.634835243225098,0.004252329,0.23855408,2657.0827697344503,3599.785831733352,18.499315075672758,0.020748042,[107.66601562],0.9516559,0.04960449538375518,0.2413292,2.7256034092526873,7,1,-275.1534,142.1484,135.9867,46.498215,0.0073113274,19.462635,14.264264,20.634783,11.261213,11.082646,13.814213,7.3949275,-2.03474,6.8323774,5.391639,7.6368017,-0.8217032,5.8302546,4.9790606,5.2872076,-0.68444395,5.623743,3.0147698,5.419458,-3.2435071,5.5620193,0
1045.015869140625,823.0568237304688,5.145161151885986,0.0060175,0.6912934,2326.3850120518764,3147.624838991605,19.747856074140227,0.0042739287,[135.99917763],1.2128364,0.043198144074773875,0.26733804,4.868239948852598,5,1,-200.23428,81.31033,157.9921,36.04071,-15.425527,15.103212,34.77006,13.774528,-0.8469515,11.875616,15.5975485,7.991116,-5.191147,8.351955,5.589269,7.540196,-3.6177516,7.1304483,3.2281585,6.5467887,-1.7517142,6.355545,2.4457436,6.461768,-2.5226374,5.8889036,0
833.678955078125,620.1800537109375,2.281581401824951,0.0079913195,0.00026997575,1337.5999944320454,1690.185651942564,25.06069056948857,0.004027383,[90.66611842],0.86120206,0.03187851840154376,0.37840503,2.667021023494274,4,1,-282.7387,95.11733,168.43294,48.34274,-2.2640114,25.2021,6.7579675,34.451138,10.607303,18.556234,2.9996612,13.708863,-3.0557935,15.976802,-5.7871575,11.351043,-10.505532,10.275349,-6.4883676,13.766952,-10.386532,9.998642,-6.767495,9.865786,-2.1641243,9.952074,0
742.3733520507812,863.9599609375,5.070211410522461,0.026223494,-0.060039327,2916.69920290226,3736.483474228146,20.552542640860942,0.0024642649,[120.18531977],1.7344003,0.03659032952388926,0.63132626,5.542307692307692,3,1,-200.53119,99.359985,100.45925,45.131126,26.976442,35.6568,54.26358,23.172285,12.482866,19.474947,31.836967,16.217554,16.719826,12.107255,10.308139,11.170973,7.524987,10.839018,7.7805963,10.167084,-1.0399617,10.369154,9.129022,9.608591,-1.1459506,9.739402,0
906.2120971679688,808.9664916992188,3.244664192199707,0.017791824,0.18238741,1725.037852204621,2746.9888254465145,21.540714213244435,0.000571126,[126.04801829],1.1370933,0.023868297344577804,0.5460663,4.5755781801038955,9,1,-140.09796,67.90256,168.25478,34.744083,-12.219425,17.1388,34.256958,13.4978285,20.56323,14.933166,25.788628,9.500918,0.65261966,8.602279,13.009799,7.922316,3.322293,9.004475,9.719454,7.50561,1.9947066,7.192592,9.617859,5.7276926,1.6638644,6.478989,0
736.3606567382812,549.2114868164062,3.351046562194824,0.0049833674,0.49319223,1028.4738746280577,1539.607067455918,22.556943075375404,0.00013396118,[101.33272059],0.9709915,0.02165070240631764,0.3781153,5.30565331811408,10,1,-271.7847,75.81037,192.85362,42.772964,18.016642,27.60641,1.0972472,18.273561,8.716514,17.328865,11.02724,13.3331785,1.7943506,10.182147,1.4020007,8.586581,3.6871314,8.180704,2.222135,7.7343354,-3.0148888,8.592691,0.7217105,10.25103,0.0738602,10.04318,0
1512.7353515625,1013.0525512695312,4.501514911651611,0.012169605,0.012718823,2603.492005752998,2812.188025655367,20.913672672091536,0.0062761265,[107.66601562],1.1299179,0.06676089462265261,0.45295972,4.193040724441616,4,1,-145.30951,101.57874,149.47998,48.575523,-29.406002,32.160828,27.96086,24.725544,12.234481,18.775164,24.545902,15.102644,1.7414163,13.328787,7.0410047,10.864863,3.3773932,9.794101,3.5428345,11.395644,-1.2904017,8.633232,2.7905328,9.438165,0.8525406,8.815015,0
1320.48876953125,1074.4976806640625,4.976683139801025,0.018548941,0.83841485,5778.105812769619,6062.485253095892,23.0955639940546,0.004867553,[120.18531977],1.5785849,0.09112686101874244,0.46865,6.458333333333333,4,1,-174.49156,75.57733,52.264797,31.001972,11.224761,17.531225,26.498138,14.803752,12.892789,15.94736,24.380722,12.271358,7.257387,10.029118,14.494545,9.80209,5.526232,8.519039,14.017843,8.799179,4.8261886,9.682237,15.8423195,8.953933,0.61510235,12.249392,0
1204.83349609375,969.4270629882812,3.726142168045044,0.009691277,-0.073900916,2215.5944063148054,2640.070556126824,24.68447564997526,0.00084346905,[109.95678191],0.8906677,0.05021235175369552,0.41794762,2.3695533641026834,4,1,-136.54109,68.01152,161.51137,27.937193,-39.46732,18.993027,53.880856,16.839033,-11.932175,17.56621,21.853407,17.301968,-4.6146464,12.861749,2.2312133,12.819775,1.6329443,9.911378,-1.3052726,8.259038,-2.350082,8.07505,-6.075243,8.826138,1.580746,8.349798,0
1330.4102783203125,1053.9227294921875,3.8257498741149902,0.01089907,0.15068674,2666.4062928660965,3505.8554219713665,22.337308417072858,0.0015217707,[120.18531977],1.1153519,0.045502004922314494,0.3795548,5.570099419755803,9,1,-133.15791,88.069084,144.33783,45.113216,-15.508847,35.20627,35.76523,12.848986,17.64652,14.070117,11.780549,14.37689,-0.7264261,11.146681,15.994192,11.169706,-1.0366191,8.925109,11.538014,8.909783,2.6538413,7.7990704,2.6817384,8.08524,-4.0351944,7.023337,0
1199.2545166015625,971.5213012695312,4.080571174621582,0.015129186,1.9625316,3491.408535361677,4129.653518692892,21.872971197332713,0.006916391,[84.72079918],1.4087706,0.059671022036493986,0.42065614,5.325084270356867,9,1,-169.52162,106.50237,122.88336,54.0694,16.862629,29.96163,23.88966,21.76402,3.0714538,21.827593,16.425512,23.359478,-7.6747355,15.489164,12.053684,13.996373,-1.3058131,12.89553,6.150143,13.6319895,-1.3909883,12.5856085,5.805186,12.932219,0.17720655,11.1529255,0
1766.4296875,1114.9508056640625,5.483747482299805,0.014278309,0.10540577,2714.0060111566218,2724.953024331223,20.025274928786693,0.003056092,[79.50721154],1.0055326,0.07396634435761704,0.45684388,2.330623306233062,6,1,-55.485023,98.80913,154.34756,35.619675,-66.05838,28.519598,48.509945,19.48913,-6.3220067,16.431742,26.43416,12.846122,-2.6487384,9.376096,17.565592,9.344366,0.29506063,7.4931517,2.4898672,8.977249,0.21959537,6.3144336,6.505037,6.779538,-6.154515,5.918269,0
